Source,Target,Weight,Type
PVPR,PQR,10,electrical
PVPR,PVPL,14,electrical
PVPR,PVQL,6,electrical
PVPR,PVT,8,electrical
PVPR,SPVL,3,electrical
PVPR,SPVR,2,electrical
PVPR,VB08,1,electrical
PVPR,VD13,2,electrical
PVPR,hyp,33,electrical
PVQL,AIAL,9,chemical
PVQL,AIML,9,chemical
PVQL,ASKL,2,chemical
PVQL,ASKL,2,electrical
PVQL,AVBL,6,chemical
PVQL,AVFL,9,chemical
PVQL,AVKR,3,electrical
PVQL,CA05,1,chemical
PVQL,CA05,6,electrical
PVQL,CA06,5,electrical
PVQL,DD05,1,electrical
PVQL,PHAL,11,electrical
PVQL,PVPR,6,electrical
PVQL,PVQR,65,electrical
PVQL,hyp,1,chemical
PVQL,hyp,1,electrical
PVQR,AIAR,17,chemical
PVQR,ASHR,5,chemical
PVQR,ASKR,4,electrical
PVQR,ASKR,13,chemical
PVQR,AVFR,6,chemical
PVQR,AVG,7,electrical
PVQR,AVHL,3,electrical
PVQR,AVJR,1,electrical
PVQR,CA05,1,chemical
PVQR,CA05,7,electrical
PVQR,CA06,7,electrical
PVQR,CP05,1,electrical
PVQR,DVB,5,electrical
PVQR,DVF,3,electrical
PVQR,EF1,14,chemical
PVQR,EF2,4,chemical
PVQR,EF3,5,chemical
PVQR,HOA,2,electrical
PVQR,MCMR,4,chemical
PVQR,PCAL,1,electrical
PVQR,PDA,1,chemical
PVQR,PDA,1,electrical
PVQR,PDB,6,electrical
PVQR,PHAR,59,electrical
PVQR,PHBR,4,electrical
PVQR,PHCR,1,electrical
PVQR,PVQL,65,electrical
PVQR,R2AR,2,electrical
PVQR,VD09,1,electrical
PVQR,VD13,1,chemical
PVQR,VD13,1,electrical
PVR,ALML,4,electrical
PVR,ALMR,1,electrical
PVR,AVBR,14,chemical
PVR,DA06,2,chemical
PVR,DA08,5,chemical
PVR,DB04,2,chemical
PVR,DB06,11,chemical
PVR,DVA,1,chemical
PVR,DVA,1,electrical
PVR,PLML,15,electrical
PVR,PLMR,11,electrical
PVR,PVCL,2,chemical
PVR,PVCR,3,electrical
PVR,PVM,1,electrical
PVR,R4AR,4,chemical
PVR,RIPR,15,chemical
PVR,SABD,2,chemical
PVR,VB09,2,electrical
PVT,DVC,5,electrical
PVT,PDA,2,electrical
PVT,PQR,5,electrical
PVT,PVPL,5,electrical
PVT,PVPR,8,electrical
PVT,SPVL,29,electrical
PVT,SPVR,1,electrical
PVV,AVAL,7,chemical
PVV,AVAR,10,chemical
PVV,AVBR,4,chemical
PVV,AVFL,1,chemical
PVV,AVFR,9,chemical
PVV,AVG,8,chemical
PVV,AVHL,1,electrical
PVV,CA04,9,chemical
PVV,CA04,75,electrical
PVV,CP07,4,chemical
PVV,CP07,7,electrical
PVV,CP08,1,chemical
PVV,CP09,3,electrical
PVV,DD06,8,chemical
PVV,DX3,6,electrical
PVV,EF2,1,chemical
PVV,PCAR,7,electrical
PVV,PCBR,1,electrical
PVV,PDC,1,chemical
PVV,PHAL,2,electrical
PVV,PVCL,6,chemical
PVV,PVDR,1,chemical
PVV,PVNL,1,electrical
PVV,PVNL,2,chemical
PVV,PVNR,3,chemical
PVV,PVV,4,chemical
PVV,PVWR,2,chemical
PVV,PVX,1,chemical
PVV,PVY,3,chemical
PVV,PVZ,6,chemical
PVV,R1AL,4,chemical
PVV,R1BL,1,electrical
PVV,R1BR,2,chemical
PVV,R3AL,3,chemical
PVV,R3AR,2,chemical
PVV,R3BL,18,electrical
PVV,R3BR,1,electrical
PVV,R7AL,2,chemical
PVV,R7AL,5,electrical
PVV,R7AR,19,electrical
PVV,R7BL,1,chemical
PVV,R7BL,20,electrical
PVV,R7BR,1,chemical
PVV,R7BR,2,electrical
PVV,R9AL,8,electrical
PVV,R9AR,3,chemical
PVV,SPDL,1,electrical
PVV,SPVL,1,electrical
PVV,SPVL,3,chemical
PVV,SPVR,1,electrical
PVV,SPVR,2,chemical
PVV,VA12,8,chemical
PVV,VB11,4,chemical
PVV,VD10,1,electrical
PVV,VD10,2,chemical
PVV,VD11,3,chemical
PVV,VD12,1,electrical
PVV,VD12,8,chemical
PVV,VD13,1,electrical
PVV,VD13,26,chemical
PVV,ailR,3,chemical
PVV,dglR3,3,chemical
PVV,vBWML22,16,chemical
PVV,vBWMR21,2,chemical
PVV,vBWMR23,18,chemical
PVWL,PHCL,4,electrical
PVWL,PQR,2,electrical
PVWL,PVCL,4,electrical
PVWL,VA12,1,electrical
PVWR,PHCL,2,electrical
PVWR,PHCR,1,electrical
PVWR,PQR,2,electrical
PVWR,PVCR,2,electrical
PVX,AS08,1,chemical
PVX,AS11,5,chemical
PVX,AVAL,5,electrical
PVX,AVAL,32,chemical
PVX,AVAR,19,electrical
PVX,AVAR,21,chemical
PVX,AVBL,5,electrical
PVX,AVBL,8,chemical
PVX,AVBR,6,electrical
PVX,AVBR,18,chemical
PVX,AVDL,4,chemical
PVX,AVDR,4,chemical
PVX,AVFL,1,chemical
PVX,AVFL,1,electrical
PVX,AVFR,2,chemical
PVX,AVG,3,chemical
PVX,AVG,5,electrical
PVX,AVJL,4,electrical
PVX,AVJR,4,electrical
PVX,AVKR,1,electrical
PVX,CA05,11,electrical
PVX,DA04,2,chemical
PVX,DA06,1,chemical
PVX,DB06,14,chemical
PVX,DB07,16,chemical
PVX,DD04,7,electrical
PVX,DD05,4,electrical
PVX,DD06,2,electrical
PVX,DD06,10,chemical
PVX,EF2,3,electrical
PVX,EF3,21,electrical
PVX,HOB,1,electrical
PVX,LUAL,3,chemical
PVX,PCAL,1,electrical
PVX,PCAR,2,electrical
PVX,PCAR,4,chemical
PVX,PCBR,4,electrical
PVX,PQR,13,chemical
PVX,PQR,59,electrical
PVX,PVNL,4,electrical
PVX,PVPL,3,electrical
PVX,PVY,5,chemical
PVX,PVY,5,electrical
PVX,R3AL,1,chemical
PVX,R3BL,1,chemical
PVX,R8AR,1,electrical
PVX,VA12,1,electrical
PVX,VB08,3,electrical
PVX,hyp,1,electrical
PVX,hyp,5,chemical
PVY,AVAL,30,chemical
PVY,AVBR,3,chemical
PVY,AVHL,1,electrical
PVY,DB07,20,chemical
PVY,DD06,1,chemical
PVY,DVC,2,electrical
PVY,DVF,12,electrical
PVY,EF3,1,chemical
PVY,EF3,13,electrical
PVY,HOB,1,electrical
PVY,PHBL,1,electrical
PVY,PHBR,2,electrical
PVY,PVNL,8,electrical
PVY,PVNR,1,electrical
PVY,PVPL,4,electrical
PVY,PVX,3,chemical
PVY,PVX,5,electrical
PVY,PVY,5,chemical
PVY,R2BL,3,electrical
PVY,SPVL,2,electrical
PVY,VB10,1,chemical
PVY,VB10,1,electrical
PVY,VB11,10,chemical
PVY,vBWML22,1,chemical
PVY,vBWMR21,1,chemical
PVZ,AVG,1,chemical
PVZ,AVG,3,electrical
PVZ,CA05,1,chemical
PVZ,CA05,45,electrical
PVZ,CA06,3,chemical
PVZ,CA06,14,electrical
PVZ,CP01,1,chemical
PVZ,CP01,3,electrical
PVZ,CP03,3,chemical
PVZ,CP04,6,chemical
PVZ,CP05,1,chemical
PVZ,CP05,1,electrical
PVZ,DD03,1,chemical
PVZ,DD03,1,electrical
PVZ,DD04,1,chemical
PVZ,DD04,2,electrical
PVZ,DD05,22,chemical
PVZ,DD05,25,electrical
PVZ,DD06,2,electrical
PVZ,DD06,12,chemical
PVZ,DVC,3,electrical
PVZ,DX3,8,electrical
PVZ,EF1,2,electrical
PVZ,EF2,1,chemical
PVZ,EF2,3,electrical
PVZ,HOA,55,electrical
PVZ,PCCL,6,electrical
PVZ,PDB,6,electrical
PVZ,PVDL,1,chemical
PVZ,PVDL,2,electrical
PVZ,PVPL,4,electrical
PVZ,PVV,1,chemical
PVZ,PVZ,5,electrical
PVZ,R1BR,1,chemical
PVZ,SPDR,1,electrical
PVZ,SPVL,1,electrical
PVZ,SPVR,1,electrical
PVZ,VA10,1,chemical
PVZ,VA10,9,electrical
PVZ,VA11,2,chemical
PVZ,VA12,1,chemical
PVZ,VB06,2,chemical
PVZ,VB06,5,electrical
PVZ,VB07,1,chemical
PVZ,VD09,4,chemical
PVZ,VD09,11,electrical
PVZ,VD10,4,electrical
PVZ,VD10,11,chemical
PVZ,VD11,21,chemical
PVZ,VD12,10,chemical
PVZ,VD13,7,chemical
PVZ,ailL,6,chemical
PVZ,ailR,16,chemical
PVZ,dglL1,4,chemical
PVZ,dglR1,2,chemical
PVZ,dglR2,4,chemical
PVZ,dglR3,3,chemical
PVZ,vBWML19,10,chemical
PVZ,vBWML20,13,chemical
PVZ,vBWML21,2,chemical
PVZ,vBWML22,7,chemical
PVZ,vBWML23,2,chemical
PVZ,vBWMR18,2,chemical
PVZ,vBWMR19,33,chemical
PVZ,vBWMR20,9,chemical
PVZ,vBWMR21,21,chemical
R1AL,AS10,1,electrical
R1AL,AS11,2,chemical
R1AL,LUAL,1,chemical
R1AL,PDER,1,electrical
R1AL,PLML,1,electrical
R1AL,R1AL,6,chemical
R1AL,R1BL,1,electrical
R1AL,R2AL,11,electrical
R1AL,R3AL,52,chemical
R1AL,R3AR,31,chemical
R1AL,R4AL,2,electrical
R1AL,dBWML23,2,chemical
R1AL,dglL7,2,chemical
R1AL,polL,10,chemical
R1AR,R2AR,7,electrical
R1AR,R2AR,10,chemical
R1AR,R4AR,3,chemical
R1AR,R6AR,3,chemical
R1AR,dglR6,12,chemical
R1AR,dglR7,4,chemical
R1BL,PDB,13,chemical
R1BL,PVV,1,electrical
R1BL,PVV,13,chemical
R1BL,R1AL,1,electrical
R1BL,R1AL,8,chemical
R1BL,R2AL,1,chemical
R1BL,R2AL,2,electrical
R1BL,R3AL,5,chemical
R1BL,R3BL,2,chemical
R1BL,R3BL,9,electrical
R1BL,R4AL,5,electrical
R1BL,R5AL,1,chemical
R1BL,R6BL,2,chemical
R1BL,hyp,2,chemical
R1BR,AVAL,1,chemical
R1BR,AVAR,5,chemical
R1BR,AVDR,1,chemical
R1BR,AVFL,6,electrical
R1BR,AVFL,59,chemical
R1BR,AVFR,2,chemical
R1BR,AVG,3,electrical
R1BR,AVG,14,chemical
R1BR,CP09,1,chemical
R1BR,DA09,3,electrical
R1BR,DA09,30,chemical
R1BR,DD06,3,chemical
R1BR,DVA,25,chemical
R1BR,DVE,1,chemical
R1BR,EF2,2,electrical
R1BR,EF2,21,chemical
R1BR,EF3,29,chemical
R1BR,PCAR,12,chemical
R1BR,PDB,2,chemical
R1BR,PDB,2,electrical
R1BR,PDC,10,chemical
R1BR,PDEL,3,chemical
R1BR,PHAR,2,chemical
R1BR,PHCR,5,chemical
R1BR,PQR,4,chemical
R1BR,PVCR,20,chemical
R1BR,PVDR,5,chemical
R1BR,PVNL,9,chemical
R1BR,PVNR,13,chemical
R1BR,PVPR,6,chemical
R1BR,PVV,17,chemical
R1BR,PVWL,6,chemical
R1BR,PVWR,6,chemical
R1BR,PVX,2,chemical
R1BR,PVY,16,chemical
R1BR,R1AR,2,chemical
R1BR,R1BR,39,chemical
R1BR,R2AR,3,electrical
R1BR,R2AR,20,chemical
R1BR,R2BR,3,chemical
R1BR,R3BR,2,electrical
R1BR,R3BR,5,chemical
R1BR,R4AR,3,chemical
R1BR,R5BR,24,chemical
R1BR,R6AR,3,chemical
R1BR,R6BL,10,chemical
R1BR,R6BR,4,electrical
R1BR,R6BR,72,chemical
R1BR,R7BL,2,chemical
R1BR,R7BR,1,electrical
R1BR,R7BR,13,chemical
R1BR,R9AR,7,chemical
R1BR,R9BL,6,chemical
R1BR,R9BR,2,chemical
R1BR,VA12,6,chemical
R1BR,hyp,5,chemical
R1BR,vBWML22,13,chemical
R2AL,AVBL,4,chemical
R2AL,AVBR,2,chemical
R2AL,AVG,7,chemical
R2AL,CP07,2,electrical
R2AL,CP07,14,chemical
R2AL,CP08,4,chemical
R2AL,CP09,6,electrical
R2AL,CP09,10,chemical
R2AL,DD06,1,electrical
R2AL,DD06,28,chemical
R2AL,EF1,3,electrical
R2AL,EF2,13,electrical
R2AL,EF3,17,electrical
R2AL,HOA,5,chemical
R2AL,LUAL,6,chemical
R2AL,LUAR,1,chemical
R2AL,LUAR,1,electrical
R2AL,PLML,1,electrical
R2AL,PVQR,1,chemical
R2AL,PVX,1,chemical
R2AL,R1AL,2,chemical
R2AL,R1AL,11,electrical
R2AL,R1BL,2,electrical
R2AL,R2AL,4,chemical
R2AL,R2AR,81,chemical
R2AL,R2BL,1,electrical
R2AL,R4AL,14,electrical
R2AL,R4AL,23,chemical
R2AL,R5BL,6,electrical
R2AL,VD11,2,chemical
R2AL,dglL4,4,chemical
R2AL,hyp,3,chemical
R2AR,CP08,2,chemical
R2AR,CP09,1,chemical
R2AR,CP09,2,electrical
R2AR,DD06,10,chemical
R2AR,EF1,15,electrical
R2AR,EF2,15,electrical
R2AR,EF3,2,electrical
R2AR,PVQR,2,electrical
R2AR,R1AR,7,electrical
R2AR,R1AR,9,chemical
R2AR,R1BR,3,electrical
R2AR,R2AL,62,chemical
R2AR,R2AR,25,chemical
R2AR,R2BR,6,electrical
R2AR,R3BR,2,electrical
R2AR,R4AR,10,electrical
R2AR,R4AR,15,chemical
R2AR,R5BR,3,electrical
R2AR,R6AR,1,chemical
R2AR,dglR5,1,chemical
R2AR,dglR6,1,chemical
R2BL,AVKR,2,chemical
R2BL,CP01,5,chemical
R2BL,CP02,3,chemical
R2BL,CP03,23,chemical
R2BL,CP08,3,chemical
R2BL,DVF,2,chemical
R2BL,EF1,1,electrical
R2BL,EF1,10,chemical
R2BL,EF3,33,chemical
R2BL,LUAL,11,electrical
R2BL,LUAL,99,chemical
R2BL,LUAR,1,chemical
R2BL,PCBL,3,electrical
R2BL,PCBL,4,chemical
R2BL,PLML,2,electrical
R2BL,PVNL,8,chemical
R2BL,PVX,8,chemical
R2BL,PVY,3,electrical
R2BL,PVY,27,chemical
R2BL,R1AL,2,chemical
R2BL,R1BL,2,chemical
R2BL,R2AL,1,electrical
R2BL,R2BL,36,chemical
R2BL,R2BR,2,chemical
R2BL,R3AL,17,chemical
R2BL,R4AL,18,chemical
R2BL,R4BL,4,electrical
R2BL,R4BL,17,chemical
R2BL,R4BR,10,chemical
R2BL,R6AL,30,chemical
R2BL,R6BL,2,chemical
R2BL,R7AL,2,chemical
R2BL,R7BL,38,chemical
R2BL,R8AL,5,electrical
R2BL,R8AL,29,chemical
R2BL,R8AR,2,chemical
R2BL,R8BL,1,electrical
R2BL,R8BL,7,chemical
R2BL,R8BR,11,electrical
R2BL,R8BR,15,chemical
R2BL,R9AL,5,chemical
R2BL,R9BR,2,chemical
R2BL,SPCL,10,chemical
R2BL,SPDL,3,chemical
R2BL,hyp,1,chemical
R2BR,CA04,39,chemical
R2BR,CA05,2,chemical
R2BR,CP04,3,electrical
R2BR,CP04,26,chemical
R2BR,EF1,9,chemical
R2BR,EF3,3,chemical
R2BR,HOA,5,chemical
R2BR,HOB,12,chemical
R2BR,LUAR,7,electrical
R2BR,LUAR,86,chemical
R2BR,PCAL,2,chemical
R2BR,PCAR,12,chemical
R2BR,PCBR,2,electrical
R2BR,PCBR,33,chemical
R2BR,PCCR,3,electrical
R2BR,PDB,9,chemical
R2BR,PGA,2,chemical
R2BR,PVY,41,chemical
R2BR,PVZ,28,chemical
R2BR,R2AR,6,electrical
R2BR,R2BR,17,chemical
R2BR,R3AR,12,chemical
R2BR,R3BR,1,electrical
R2BR,R4AR,2,electrical
R2BR,R4AR,6,chemical
R2BR,R4BL,7,chemical
R2BR,R4BR,1,chemical
R2BR,R4BR,14,electrical
R2BR,R6AR,10,chemical
R2BR,R7AL,15,chemical
R2BR,R7AR,20,chemical
R2BR,R7BL,1,chemical
R2BR,R7BR,19,chemical
R2BR,R8AL,1,electrical
R2BR,R8AL,6,chemical
R2BR,R8AR,19,chemical
R2BR,R8BR,17,chemical
R2BR,SPCR,5,chemical
R2BR,SPDR,5,chemical
R2BR,hyp,1,electrical
R3AL,AVAL,2,electrical
R3AL,AVAL,4,chemical
R3AL,AVAR,1,chemical
R3AL,DD06,1,chemical
R3AL,R1AL,39,chemical
R3AL,R2AL,2,chemical
R3AL,R3AR,42,chemical
R3AL,R4AL,4,chemical
R3AL,R4AR,2,chemical
R3AL,R4BL,2,electrical
R3AL,R5AL,6,chemical
R3AL,cdlL,1,chemical
R3AL,dBWML23,1,electrical
R3AL,polL,48,chemical
R3AR,AVAL,2,chemical
R3AR,PDC,1,electrical
R3AR,PDC,4,chemical
R3AR,R1AL,28,chemical
R3AR,R3AL,39,chemical
R3AR,R4AL,7,chemical
R3AR,R5AL,1,chemical
R3AR,R5AR,7,chemical
R3AR,R6BR,6,electrical
R3AR,cdlR,1,chemical
R3AR,dglR7,2,chemical
R3AR,polR,39,chemical
R3BL,AVFL,2,chemical
R3BL,AVFR,9,chemical
R3BL,CP07,1,electrical
R3BL,CP07,9,chemical
R3BL,DX2,28,chemical
R3BL,EF1,4,electrical
R3BL,EF1,60,chemical
R3BL,EF2,23,chemical
R3BL,EF3,65,chemical
R3BL,HOB,10,chemical
R3BL,PCBR,2,chemical
R3BL,PDB,8,chemical
R3BL,PQR,14,chemical
R3BL,PVNL,4,chemical
R3BL,PVNR,6,chemical
R3BL,PVV,18,electrical
R3BL,PVV,25,chemical
R3BL,R1AL,10,chemical
R3BL,R1BL,9,electrical
R3BL,R1BR,5,chemical
R3BL,R3AL,9,chemical
R3BL,R3BL,4,electrical
R3BL,R3BR,13,electrical
R3BL,R4AL,4,chemical
R3BL,R4BL,1,chemical
R3BL,R5AL,3,chemical
R3BL,R5BL,2,chemical
R3BL,R6AL,1,chemical
R3BL,R6BL,29,chemical
R3BL,R6BR,5,chemical
R3BL,R7BR,8,chemical
R3BL,R9AR,3,chemical
R3BL,R9BR,10,chemical
R3BL,dglL6,7,chemical
R3BL,hyp,2,chemical
R3BR,AVAL,14,chemical
R3BR,AVFL,1,electrical
R3BR,AVFR,4,chemical
R3BR,AVG,3,chemical
R3BR,AVHR,7,chemical
R3BR,CP01,4,electrical
R3BR,CP03,5,electrical
R3BR,CP04,1,chemical
R3BR,CP07,13,chemical
R3BR,CP08,2,chemical
R3BR,CP09,3,chemical
R3BR,DA09,1,electrical
R3BR,DA09,2,chemical
R3BR,DB07,12,chemical
R3BR,DX3,13,chemical
R3BR,EF2,22,chemical
R3BR,EF3,98,chemical
R3BR,LUAL,15,chemical
R3BR,LUAR,10,chemical
R3BR,PCAL,2,chemical
R3BR,PCBL,3,chemical
R3BR,PGA,4,chemical
R3BR,PHAL,12,chemical
R3BR,PHBL,10,chemical
R3BR,PHBR,4,chemical
R3BR,PQR,6,chemical
R3BR,PVNL,38,chemical
R3BR,PVV,1,electrical
R3BR,PVV,9,chemical
R3BR,PVX,39,chemical
R3BR,PVY,14,chemical
R3BR,PVZ,2,chemical
R3BR,R1AR,2,chemical
R3BR,R1BR,2,electrical
R3BR,R2AR,2,electrical
R3BR,R2BR,1,electrical
R3BR,R3AR,12,chemical
R3BR,R3BL,2,chemical
R3BR,R3BL,13,electrical
R3BR,R3BR,1,chemical
R3BR,R5AR,1,chemical
R3BR,R5BR,7,chemical
R3BR,R8BL,6,chemical
R3BR,R8BR,1,chemical
R3BR,R9AL,16,chemical
R3BR,R9AR,2,chemical
R3BR,ailR,5,electrical
R4AL,CA04,20,electrical
R4AL,CP07,1,electrical
R4AL,PVV,4,chemical
R4AL,R1AL,2,electrical
R4AL,R1AL,5,chemical
R4AL,R1BL,1,chemical
R4AL,R1BL,5,electrical
R4AL,R2AL,12,chemical
R4AL,R2AL,14,electrical
R4AL,R2BL,1,chemical
R4AL,R3AL,1,chemical
R4AL,R3AR,2,chemical
R4AL,R3BR,3,chemical
R4AL,R4AL,2,electrical
R4AL,R4AL,23,chemical
R4AL,R4AR,7,electrical
R4AL,R4AR,80,chemical
R4AL,R5AL,11,chemical
R4AL,R5AR,15,chemical
R4AL,R6AL,2,electrical
R4AL,R6AL,27,chemical
R4AL,R6AR,5,chemical
R4AL,R7AL,2,chemical
R4AL,R7AR,1,electrical
R4AL,R7BL,2,electrical
R4AL,R7BL,9,chemical
R4AL,cdlL,6,chemical
R4AL,dglL7,7,chemical
R4AL,hyp,28,chemical
R4AL,polL,14,chemical
R4AL,vBWML21,8,chemical
R4AR,AS11,3,chemical
R4AR,AVFR,2,chemical
R4AR,CA04,21,chemical
R4AR,CA04,24,electrical
R4AR,HOB,1,chemical
R4AR,PDC,3,chemical
R4AR,PVV,3,chemical
R4AR,R1AR,19,chemical
R4AR,R1BR,1,chemical
R4AR,R2AR,2,chemical
R4AR,R2AR,10,electrical
R4AR,R2BR,2,electrical
R4AR,R3AL,6,chemical
R4AR,R3AR,1,chemical
R4AR,R4AL,7,electrical
R4AR,R4AL,91,chemical
R4AR,R4AR,21,chemical
R4AR,R4BR,2,electrical
R4AR,R5AR,13,chemical
R4AR,R5BR,2,chemical
R4AR,R6AR,6,electrical
R4AR,R6AR,26,chemical
R4AR,R7BL,4,electrical
R4AR,R7BL,7,chemical
R4AR,cdlR,1,chemical
R4AR,dBWML24,1,chemical
R4AR,dglR8,10,chemical
R4AR,hyp,8,chemical
R4AR,polR,11,chemical
R4AR,vBWMR22,2,chemical
R4BL,CP02,4,chemical
R4BL,CP03,4,chemical
R4BL,EF1,18,chemical
R4BL,EF2,2,chemical
R4BL,EF3,5,chemical
R4BL,LUAL,19,chemical
R4BL,LUAR,20,chemical
R4BL,PDB,6,chemical
R4BL,PVNL,3,chemical
R4BL,PVY,14,chemical
R4BL,R1AL,3,chemical
R4BL,R2BL,1,chemical
R4BL,R2BL,4,electrical
R4BL,R2BR,5,chemical
R4BL,R3AL,2,electrical
R4BL,R3AL,17,chemical
R4BL,R4AL,6,chemical
R4BL,R4BR,1,chemical
R4BL,R5BL,2,chemical
R4BL,R6BL,1,chemical
R4BL,R7AL,1,electrical
R4BL,R7AR,1,chemical
R4BL,R7BL,4,chemical
R4BL,R7BR,2,chemical
R4BL,R7BR,2,electrical
R4BL,R8AL,6,chemical
R4BL,R8BL,9,electrical
R4BL,R8BL,10,chemical
R4BL,R8BR,7,chemical
R4BL,R9AL,2,electrical
R4BL,R9BL,3,chemical
R4BL,SPVL,2,electrical
R4BR,AS11,2,electrical
R4BR,AS11,21,chemical
R4BR,CP03,5,chemical
R4BR,EF1,20,chemical
R4BR,EF2,15,chemical
R4BR,EF3,11,chemical
R4BR,LUAL,19,chemical
R4BR,LUAR,12,chemical
R4BR,PDB,4,chemical
R4BR,PVNR,4,chemical
R4BR,PVY,7,chemical
R4BR,R2BL,18,chemical
R4BR,R2BR,14,electrical
R4BR,R2BR,20,chemical
R4BR,R3AR,21,chemical
R4BR,R4AR,1,chemical
R4BR,R4AR,2,electrical
R4BR,R4BL,2,chemical
R4BR,R4BR,3,chemical
R4BR,R6AR,34,chemical
R4BR,R7AR,1,chemical
R4BR,R7BR,1,chemical
R4BR,R8BL,12,chemical
R4BR,R8BR,17,chemical
R4BR,R9BL,3,chemical
R4BR,SPVL,2,chemical
R5AL,PDB,3,chemical
R5AL,PDC,8,chemical
R5AL,PDC,11,electrical
R5AL,PVV,3,chemical
R5AL,R3AL,2,chemical
R5AL,R4AL,17,chemical
R5AL,R4AR,18,chemical
R5AL,R5AR,3,chemical
R5AL,R5BL,6,chemical
R5AL,R6AL,5,chemical
R5AL,R6BL,1,electrical
R5AL,R7AL,1,chemical
R5AL,R9AL,2,electrical
R5AL,cdlL,3,chemical
R5AL,polL,3,chemical
R5AL,vBWML21,2,chemical
R5AL,vBWML22,1,chemical
R5AR,AVAR,1,electrical
R5AR,AVKL,3,chemical
R5AR,CP07,2,chemical
R5AR,HOA,4,electrical
R5AR,PDB,1,chemical
R5AR,PDC,6,chemical
R5AR,PDC,62,electrical
R5AR,PVV,4,chemical
R5AR,R3AL,2,chemical
R5AR,R3AR,3,chemical
R5AR,R4AL,13,chemical
R5AR,R4AR,15,chemical
R5AR,R5AL,12,chemical
R5AR,R5BR,3,chemical
R5AR,R5BR,4,electrical
R5AR,R6AR,6,chemical
R5AR,R7AR,1,electrical
R5AR,R9AR,5,electrical
R5AR,VD12,1,chemical
R5AR,VD12,1,electrical
R5AR,cdlR,1,chemical
R5AR,vBWMR22,2,chemical
R5AR,vBWMR24,2,chemical
R5BL,AVKR,1,chemical
R5BL,CA04,1,chemical
R5BL,LUAL,1,chemical
R5BL,R2AL,2,chemical
R5BL,R2AL,6,electrical
R5BL,R3AL,3,chemical
R5BL,R3BL,1,chemical
R5BL,R4AL,1,chemical
R5BL,R4BL,3,chemical
R5BL,R4BR,1,chemical
R5BL,R5AL,5,chemical
R5BL,R6AL,2,chemical
R5BL,R7AL,13,chemical
R5BL,R7BL,1,chemical
R5BL,cdlL,9,chemical
R5BL,dBWML22,3,chemical
R5BL,dBWML23,5,chemical
R5BL,dglL6,1,chemical
R5BL,dglL7,1,chemical
R5BL,hyp,1,chemical
R5BL,polL,1,chemical
R5BL,vBWML21,1,chemical
R5BL,vBWML22,1,chemical
R5BR,AS11,2,chemical
R5BR,AVAR,1,chemical
R5BR,AVFL,5,chemical
R5BR,AVFR,22,chemical
R5BR,AVG,5,chemical
R5BR,AVKL,13,electrical
R5BR,EF2,4,chemical
R5BR,EF3,3,chemical
R5BR,HOB,1,chemical
R5BR,PDB,1,electrical
R5BR,PDC,1,electrical
R5BR,PDC,13,chemical
R5BR,PHAL,3,electrical
R5BR,PHAL,4,chemical
R5BR,PHAR,1,chemical
R5BR,PHCL,2,chemical
R5BR,PVCL,12,chemical
R5BR,PVNR,8,chemical
R5BR,PVV,43,chemical
R5BR,PVY,5,chemical
R5BR,R1BR,16,chemical
R5BR,R2AR,3,electrical
R5BR,R2AR,5,chemical
R5BR,R3AR,4,chemical
R5BR,R3BR,8,chemical
R5BR,R4AR,3,chemical
R5BR,R5AR,3,chemical
R5BR,R5AR,4,electrical
R5BR,R6AR,2,chemical
R5BR,R7AR,3,chemical
R5BR,R7BL,1,electrical
R5BR,R7BL,3,chemical
R5BR,R7BR,32,chemical
R5BR,R9AR,2,chemical
R5BR,R9BR,4,chemical
R5BR,cdlR,10,chemical
R5BR,hyp,10,chemical
R5BR,vBWMR22,3,chemical
R5BR,vBWMR24,4,chemical
R6AL,AS11,3,electrical
R6AL,CP07,5,chemical
R6AL,CP08,5,chemical
R6AL,CP09,1,chemical
R6AL,CP09,18,electrical
R6AL,EF2,4,electrical
R6AL,PDB,3,chemical
R6AL,PDC,3,chemical
R6AL,PVV,17,chemical
R6AL,R3AL,1,chemical
R6AL,R4AL,2,electrical
R6AL,R5AL,18,chemical
R6AL,R5BL,3,chemical
R6AL,R6AL,5,chemical
R6AL,R6AR,2,chemical
R6AL,R7AL,2,electrical
R6AL,R7AL,28,chemical
R6AL,R7AR,15,chemical
R6AL,ailL,3,chemical
R6AL,cdlL,3,chemical
R6AL,dglL5,4,chemical
R6AL,polL,1,chemical
R6AR,AS11,3,chemical
R6AR,AS11,12,electrical
R6AR,CP07,3,electrical
R6AR,CP07,4,chemical
R6AR,CP08,34,chemical
R6AR,CP09,10,chemical
R6AR,CP09,51,electrical
R6AR,EF1,2,electrical
R6AR,EF2,4,chemical
R6AR,EF2,5,electrical
R6AR,PDB,6,chemical
R6AR,PDC,1,chemical
R6AR,PLMR,1,chemical
R6AR,PLNR,1,chemical
R6AR,PVV,26,chemical
R6AR,PVX,17,chemical
R6AR,R4AR,6,electrical
R6AR,R5AR,20,chemical
R6AR,R5BR,3,chemical
R6AR,R6AR,1,chemical
R6AR,R7AL,4,chemical
R6AR,R7AR,44,chemical
R6AR,R7BL,6,chemical
R6AR,dglR8,2,chemical
R6BL,EF2,2,electrical
R6BL,EF2,7,chemical
R6BL,EF3,40,chemical
R6BL,R1BL,13,chemical
R6BL,R3AL,3,chemical
